dataset,localization_method,run_id_loc,reduction_method,chaos_comp,chaos_type,ac@2,ac@5,avg@5,elapsed_time_loc,run_id_tsdr,tp,tn,fn,fp,specificity,recall,proportion,f1_score,mcc,bacc,reduction_rate,elapsed_time_tsdr,num_metrics(reduced),num_metrics(filtered),num_metrics(raw),num_found_cause_metrics,rs_ac@2,rs_ac@5,rs_avg@5,elapsed_time_sum
SS-small,PC+PageRank,TSDRLOC-1946,MetricSifter,user,pod-cpu-hog,0.2,0.133333,0.2,10.406341,TSDR-1792,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.26184,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,10.668180999999999
SS-small,LiNGAM+PageRank,TSDRLOC-1947,MetricSifter,user,pod-cpu-hog,0.0,0.066667,0.04,8.104476,TSDR-1765,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.25194,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,8.356416
SS-small,LiNGAM+PageRank,TSDRLOC-1947,MetricSifter,user,pod-cpu-hog,0.0,0.066667,0.04,8.104476,TSDR-1792,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.26184,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,8.366316
SS-small,PC+HT,TSDRLOC-1948,MetricSifter,user,pod-cpu-hog,0.2,0.266667,0.266667,10.598468,TSDR-1765,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.25194,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,10.850408
SS-small,PC+HT,TSDRLOC-1948,MetricSifter,user,pod-cpu-hog,0.2,0.266667,0.266667,10.598468,TSDR-1792,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.26184,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,10.860308
SS-small,LiNGAM+HT,TSDRLOC-1949,MetricSifter,user,pod-cpu-hog,0.0,0.066667,0.026667,8.084193,TSDR-1765,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.25194,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,8.336133
SS-small,LiNGAM+HT,TSDRLOC-1949,MetricSifter,user,pod-cpu-hog,0.0,0.066667,0.026667,8.084193,TSDR-1792,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.26184,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,8.346033
SS-small,RS,,MetricSifter,user,pod-cpu-hog,0.0535051935658692,0.1284257364916943,0.0784722441211183,,TSDR-1765,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.25194,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,
SS-small,RS,,MetricSifter,user,pod-cpu-hog,0.0535051935658692,0.1284257364916943,0.0784722441211183,,TSDR-1792,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.26184,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,
SS-small,RS,,MetricSifter,user,pod-cpu-hog,0.0535051935658692,0.1284257364916943,0.0784722441211183,,TSDR-1765,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.25194,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,
SS-small,RS,,MetricSifter,user,pod-cpu-hog,0.0535051935658692,0.1284257364916943,0.0784722441211183,,TSDR-1792,1.0,27.0,0.0,36.0,0.4285602278545827,1.0,0.0271216691804927,0.0528062906111686,0.107803152492523,0.7142801139272914,0.4218635531135531,0.26184,37,64,81,1.0,0.0535051935658692,0.1284257364916943,0.0784722441211183,
SS-small,e-Diagnosis,TSDRLOC-1800,MetricSifter,user,pod-memory-hog,0.1,0.04,0.091333,2.429041,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,2.692281
SS-small,e-Diagnosis,TSDRLOC-1800,MetricSifter,user,pod-memory-hog,0.1,0.04,0.091333,2.429041,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,2.6853809999999996
SS-small,RCD,TSDRLOC-1808,MetricSifter,user,pod-memory-hog,0.4,0.16,0.325333,177.266164,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,177.529404
SS-small,RCD,TSDRLOC-1808,MetricSifter,user,pod-memory-hog,0.4,0.16,0.325333,177.266164,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,177.522504
SS-small,CG+PageRank,TSDRLOC-1816,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,0.051761,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,0.315001
SS-small,CG+PageRank,TSDRLOC-1816,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,0.051761,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,0.3081009999999999
SS-small,PC+PageRank,TSDRLOC-1824,MetricSifter,user,pod-memory-hog,0.2,0.12,0.214,55.877939,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,56.141179
SS-small,PC+PageRank,TSDRLOC-1824,MetricSifter,user,pod-memory-hog,0.2,0.12,0.214,55.877939,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,56.134279
SS-small,LiNGAM+PageRank,TSDRLOC-1832,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,25.483016,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,25.746256
SS-small,LiNGAM+PageRank,TSDRLOC-1832,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,25.483016,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,25.739356
SS-small,PC+HT,TSDRLOC-1840,MetricSifter,user,pod-memory-hog,0.1,0.12,0.140667,32.122558,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,32.385798
SS-small,PC+HT,TSDRLOC-1840,MetricSifter,user,pod-memory-hog,0.1,0.12,0.140667,32.122558,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,32.378898
SS-small,LiNGAM+HT,TSDRLOC-1848,MetricSifter,user,pod-memory-hog,0.1,0.08,0.069333,25.568516,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,25.831756
SS-small,LiNGAM+HT,TSDRLOC-1848,MetricSifter,user,pod-memory-hog,0.1,0.08,0.069333,25.568516,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,25.824856
SS-small,e-Diagnosis,TSDRLOC-1936,MetricSifter,user,pod-memory-hog,0.1,0.04,0.091333,2.386023,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,2.649263
SS-small,e-Diagnosis,TSDRLOC-1936,MetricSifter,user,pod-memory-hog,0.1,0.04,0.091333,2.386023,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,2.6423629999999996
SS-small,RCD,TSDRLOC-1937,MetricSifter,user,pod-memory-hog,0.4,0.16,0.365333,169.062308,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,169.325548
SS-small,RCD,TSDRLOC-1937,MetricSifter,user,pod-memory-hog,0.4,0.16,0.365333,169.062308,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,169.318648
SS-small,CG+PageRank,TSDRLOC-1938,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,0.047432,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,0.31067199999999995
SS-small,CG+PageRank,TSDRLOC-1938,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,0.047432,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,0.30377199999999993
SS-small,PC+PageRank,TSDRLOC-1939,MetricSifter,user,pod-memory-hog,0.0,0.08,0.062667,50.987924,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,51.251164
SS-small,PC+PageRank,TSDRLOC-1939,MetricSifter,user,pod-memory-hog,0.0,0.08,0.062667,50.987924,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,51.244264
SS-small,LiNGAM+PageRank,TSDRLOC-1940,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,24.178735,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,24.441975
SS-small,LiNGAM+PageRank,TSDRLOC-1940,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,24.178735,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,24.435075
SS-small,PC+HT,TSDRLOC-1941,MetricSifter,user,pod-memory-hog,0.2,0.16,0.218667,42.939576,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,43.202816000000006
SS-small,PC+HT,TSDRLOC-1941,MetricSifter,user,pod-memory-hog,0.2,0.16,0.218667,42.939576,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,43.195916000000004
SS-small,LiNGAM+HT,TSDRLOC-1942,MetricSifter,user,pod-memory-hog,0.1,0.12,0.114,24.254863,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,24.518103
SS-small,LiNGAM+HT,TSDRLOC-1942,MetricSifter,user,pod-memory-hog,0.1,0.12,0.114,24.254863,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,24.511203000000002
SS-small,e-Diagnosis,TSDRLOC-1943,MetricSifter,user,pod-memory-hog,0.1,0.04,0.091333,2.496089,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,2.759329
SS-small,e-Diagnosis,TSDRLOC-1943,MetricSifter,user,pod-memory-hog,0.1,0.04,0.091333,2.496089,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,2.752429
SS-small,RCD,TSDRLOC-1944,MetricSifter,user,pod-memory-hog,0.4,0.16,0.325333,187.11945,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,187.38269
SS-small,RCD,TSDRLOC-1944,MetricSifter,user,pod-memory-hog,0.4,0.16,0.325333,187.11945,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,187.37579
SS-small,CG+PageRank,TSDRLOC-1945,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,0.051889,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,0.315129
SS-small,CG+PageRank,TSDRLOC-1945,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,0.051889,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,0.3082289999999999
SS-small,PC+PageRank,TSDRLOC-1946,MetricSifter,user,pod-memory-hog,0.2,0.12,0.134,60.429168,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,60.692408
SS-small,PC+PageRank,TSDRLOC-1946,MetricSifter,user,pod-memory-hog,0.2,0.12,0.134,60.429168,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,60.685508
SS-small,LiNGAM+PageRank,TSDRLOC-1947,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,27.345037,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,27.608277
SS-small,LiNGAM+PageRank,TSDRLOC-1947,MetricSifter,user,pod-memory-hog,0.0,0.0,0.0,27.345037,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,27.601377000000003
SS-small,PC+HT,TSDRLOC-1948,MetricSifter,user,pod-memory-hog,0.2,0.12,0.174,36.074064,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,36.337304
SS-small,PC+HT,TSDRLOC-1948,MetricSifter,user,pod-memory-hog,0.2,0.12,0.174,36.074064,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,36.330404
SS-small,LiNGAM+HT,TSDRLOC-1949,MetricSifter,user,pod-memory-hog,0.0,0.08,0.026,27.370648,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,27.633888
SS-small,LiNGAM+HT,TSDRLOC-1949,MetricSifter,user,pod-memory-hog,0.0,0.08,0.026,27.370648,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,27.626988
SS-small,RS,,MetricSifter,user,pod-memory-hog,0.0353998429255786,0.0861635888372166,0.0523192392984026,,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,
SS-small,RS,,MetricSifter,user,pod-memory-hog,0.0353998429255786,0.0861635888372166,0.0523192392984026,,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,
SS-small,RS,,MetricSifter,user,pod-memory-hog,0.0353998429255786,0.0861635888372166,0.0523192392984026,,TSDR-1765,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.26324,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,
SS-small,RS,,MetricSifter,user,pod-memory-hog,0.0353998429255786,0.0861635888372166,0.0523192392984026,,TSDR-1792,1.0,8.8,0.0,55.0,0.1379464285714285,1.0,0.0178594212804739,0.0350920404459424,0.0496256916597172,0.5689732142857142,0.1358173076923076,0.2563399999999999,56,64,81,1.0,0.0353998429255786,0.0861635888372166,0.0523192392984026,
SS-small,e-Diagnosis,TSDRLOC-1800,MetricSifter,user-db,pod-cpu-hog,0.0,0.0,0.0,1.986767,TSDR-1765,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2537399999999999,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,2.240507
SS-small,e-Diagnosis,TSDRLOC-1800,MetricSifter,user-db,pod-cpu-hog,0.0,0.0,0.0,1.986767,TSDR-1792,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2603,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,2.247067
SS-small,RCD,TSDRLOC-1808,MetricSifter,user-db,pod-cpu-hog,0.2,0.2,0.133333,243.286592,TSDR-1765,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2537399999999999,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,243.540332
SS-small,RCD,TSDRLOC-1808,MetricSifter,user-db,pod-cpu-hog,0.2,0.2,0.133333,243.286592,TSDR-1792,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2603,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,243.546892
SS-small,CG+PageRank,TSDRLOC-1816,MetricSifter,user-db,pod-cpu-hog,0.3,0.2,0.26,0.039499,TSDR-1765,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2537399999999999,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,0.2932389999999999
SS-small,CG+PageRank,TSDRLOC-1816,MetricSifter,user-db,pod-cpu-hog,0.3,0.2,0.26,0.039499,TSDR-1792,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2603,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,0.299799
SS-small,PC+PageRank,TSDRLOC-1824,MetricSifter,user-db,pod-cpu-hog,0.1,0.066667,0.1,22.613865,TSDR-1765,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2537399999999999,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,22.867605
SS-small,PC+PageRank,TSDRLOC-1824,MetricSifter,user-db,pod-cpu-hog,0.1,0.066667,0.1,22.613865,TSDR-1792,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2603,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,22.874165
SS-small,LiNGAM+PageRank,TSDRLOC-1832,MetricSifter,user-db,pod-cpu-hog,0.1,0.133333,0.086667,13.139269,TSDR-1765,0.8,20.8,0.2,42.2,0.3313371932726771,0.8,0.0199466780862129,0.0389195504617781,0.0243861985567108,0.5656685966363386,0.3291711760461761,0.2537399999999999,43,64,79,0.8,0.0393942264339221,0.0948658716280909,0.0578807428618958,13.393009000000001
